,id,Город / Район,Микрорайон,Количество комнат,Тип аренды,Количество спальных мест,Общая площадь,Площадь кухни,Санузел,Балкон,Обустройство быта,В ванной,На кухне,Кому сдается,Предоплата,Этаж,Этажность дома,Материал стен,Год постройки,Окна выходят,Обустройство дома,Состояние,Адрес,Стоимость,Жилая площадь,Студия,Ремонт,В новостройке,Метро,Возможен обмен,Товары с Куфар Оплатой,Есть проходная комната,Без мебели,Пешком до ближайшей станции,До ближайшей станции на транспорте
389,112687273,Заводской,,1,Долгосрочная,5,24 м²,,Совмещенный,Есть,"Мебель, Wi-Fi","Стиральная машина, Душевая кабина","Газовая плита, Посуда/столовые приборы, СВЧ-печь, Холодильник",,,3,3,Монолитный,2008,На речку,Стояночное место,Вторичное жилье,"52, агрогородок Новый Двор, Новодворский сельсовет, Минский район, Минская область",240 $ *,,,Косметический,,,,,,,,
390,112660150,,,1,Долгосрочная,,39.4 м²,9.3 м²,Раздельный,Лоджия,,,,,,8,9,Панельный,,,,Новое,"Братьев Райт ул, 8, деревня Копище, Боровлянский сельсовет, Минский район, Минская область",450 $ *,18.8 м²,,,,,,,,,,
391,111240805,Фрунзенский,,1,Долгосрочная,,45 м²,,Раздельный,Есть,Wi-Fi,Стиральная машина,"Холодильник, Электрическая плита",,,11,,Панельный,2018,На улицу,,Вторичное жилье,"Скрипникова ул, 56, Минск",300 $ *,,,Евро,Да,Каменная горка,,,,,,
392,112641946,Центральный,Каскад,1,Долгосрочная,,49.7 м²,12.9 м²,Совмещенный,Лоджия,,,,,,2,7,Монолитный,2012,,,Новое,"Скрыганова ул, 4Б, Минск",420 $ *,23.4 м²,,Евро,,Молодежная,,,,,,
393,112607539,Первомайский,Уручье,1,Долгосрочная,1,41 м²,10 м²,Совмещенный,Есть,"Мебель, Телевизор, Wi-Fi",Стиральная машина,"Газовая плита, Посуда/столовые приборы, Электрическая плита, СВЧ-печь, Холодильник",Рабочим,2 месяца,7,15,Монолитный,2010,"На речку, В парк","Лифт, Мусоропровод, Домофон",Вторичное жилье,"Городецкая ул, 22, Минск",360 $ *,25 м²,,Евро,,Уручье,,,,,,
394,112585008,Октябрьский,,1,Долгосрочная,1,30 м²,2 м²,Совмещенный,Лоджия,"Телефон, Мебель, Телевизор, Wi-Fi",Стиральная машина,"СВЧ-печь, Электрическая плита, Холодильник",Парам,Месяц,12,22,Монолитный,,На улицу,Лифт,Вторичное жилье,"Братская ул, 8, Минск",350 $ *,27 м²,Да,Дизайнерский,,,,,,,,
395,112548907,Московский,Грушевка,1,Долгосрочная,,43.7 м²,,Совмещенный,Есть,,,,,,18,19,Монолитный,2016,,,Новое,"Дзержинского пр, 11, Минск",450 $ *,33 м²,,Евро,,Грушевка,,,,,,
396,112532214,Первомайский,Восток,1,Долгосрочная,2,37 м²,,Совмещенный,Лоджия,"Мебель, Телевизор, Wi-Fi","Стиральная машина, Фен","Газовая плита, Посуда/столовые приборы, СВЧ-печь, Холодильник","Парам, Рабочим",Месяц,7,11,Панельный,1977,"Во двор, На улицу",,Вторичное жилье,"Независимости пр, 143к1, Минск",390 $ *,,,Евро,,Восток,,,,,,
397,112500516,Первомайский,Уручье,1,Долгосрочная,2,34 м²,,Раздельный,Есть,Мебель,Стиральная машина,"Электрическая плита, Холодильник",Парам,Нет,5,9,Панельный,,Во двор,"Лифт, Мусоропровод, Домофон",Вторичное жилье,"Никифорова ул, 10, Минск",214 $ *,17 м²,,Косметический,,Уручье,,,,,,
398,112490740,Центральный,Лебяжий,1,Долгосрочная,,48 м²,14.9 м²,Раздельный,Лоджия,"Утюг, Телефон, Мебель, Телевизор, Wi-Fi",Стиральная машина,"Электрическая плита, Посуда/столовые приборы, СВЧ-печь, Холодильник","Рабочим, Парам, С детьми",Месяц,3,9,Каркасно-блочный,2016,"На улицу, Юг",,Вторичное жилье,"Камайская ул, 8, Центральный район, Минск",250 $ *,21.3 м²,,Косметический,,,,,,,,
399,112410239,Первомайский,,1,Долгосрочная,,43.2 м²,,,,,,,,,5,16,Монолитный,2015,,,Новое,"Кирилла Туровского ул, 12, Минск",370 $ *,38.6 м²,,,,Восток,,,,,,
400,112365674,Партизанский,Пулихова,1,Долгосрочная,1,31 м²,7 м²,Раздельный,Есть,"Wi-Fi, Телевизор, Мебель, Телефон",Стиральная машина,"Холодильник, СВЧ-печь, Посуда/столовые приборы, Газовая плита","Студентам, С животными, С детьми, Парам, Рабочим, Командировочным",2 месяца,7,9,Кирпичный,1971,Во двор,"Лифт, Мусоропровод, Домофон",Вторичное жилье,"Захарова ул, 64, Минск",300 $ *,17 м²,,Косметический,,Пролетарская,,,,,,
401,112327836,Первомайский,Восточный,1,Долгосрочная,,45 м²,11 м²,Раздельный,Лоджия,"Wi-Fi, Мебель",Душевая кабина,Электрическая плита,,3 месяца,13,19,Панельный,2016,"На улицу, Юг","Лифт, Домофон, Видеонаблюдение",Вторичное жилье,"50 лет Победы ул, 22, мкр. Великий Лес, Минск",350 $ *,18 м²,,Евро,,,,,,,,
402,104480747,Фрунзенский,Запад,1,Долгосрочная,4,50 м²,11 м²,Совмещенный,Лоджия,"Wi-Fi, Телевизор, Мебель, Телефон",Стиральная машина,"Холодильник, СВЧ-печь, Посудомоечная машина, Посуда/столовые приборы, Кофеварка, Электрическая плита",,Месяц,3,4,Монолитный,2010,"Во двор, В парк, Юг","Лифт, Пандус, Парковка крытая, Стояночное место, Домофон, Подвал",Вторичное жилье,"пер. Одинцова, 5, мкр. Запад-4, Минск",400 $ *,24 м²,,Дизайнерский,,Кунцевщина,,-,,,5-10 мин,1-5 мин
403,112280104,Ленинский,,1,Долгосрочная,3,43 м²,,Раздельный,Лоджия,"Wi-Fi, Телевизор, Телефон, Мебель",Комплект полотенец,"Холодильник, СВЧ-печь, Посуда/столовые приборы, Электрическая плита","Парам, С детьми, С животными, Студентам",Месяц,19,19,Панельный,2014,,"Лифт, Пандус",Вторичное жилье,"Балтийская ул, 8, Минск",300 $ *,,,Косметический,,,,,,,,
404,112279585,Октябрьский,,1,Долгосрочная,,31 м²,6.1 м²,Раздельный,,,,,,,5,5,Кирпичный,,,,Новое,"Артиллеристов ул, 13, Минск",430 $ *,16.9 м²,,Евро,,,,,,,,
405,112254489,Советский,,1,Долгосрочная,2,41 м²,,Совмещенный,,"Wi-Fi, Телевизор, Телефон, Кондиционер, Утюг, Мебель","Стиральная машина, Фен","Холодильник, Посудомоечная машина, Посуда/столовые приборы, Кофеварка, Газовая плита",,,2,,Кирпичный,1957,На улицу,,Вторичное жилье,"Независимости пр, 48, Минск",390 $ *,30 м²,Да,Евро,-,Площадь Якуба Коласа,-,-,-,-,,
406,112217169,Партизанский,Пулихова,1,Долгосрочная,,32 м²,,Совмещенный,Есть,"Wi-Fi, Телевизор, Мебель",,"Холодильник, СВЧ-печь, Посуда/столовые приборы, Газовая плита",Парам,,2,5,Кирпичный,1965,Во двор,"Стояночное место, Домофон",Вторичное жилье,"Антоновская ул, 12, Минск",260 $ *,19 м²,,Косметический,,,,,,,,
407,110993549,,,1,Долгосрочная,2,,,Раздельный,Лоджия,"Телевизор, Мебель",Стиральная машина,"Холодильник, Электрическая плита",Парам,2 месяца,6,10,Монолитный,2013,,"Лифт, Огороженная территория, Домофон, Видеонаблюдение",Вторичное жилье,"40 лет Победы ул, 13А/1, деревня Боровляны, Боровлянский сельсовет, Минский район, Минская область",220 $ *,,,Косметический,,,,,,,,
408,112641946,Центральный,Каскад,1,Долгосрочная,,49.7 м²,12.9 м²,Совмещенный,Лоджия,,,,,,2,7,Монолитный,2012,,,Новое,"Скрыганова ул, 4Б, Минск",420 $ *,23.4 м²,,Евро,,Молодежная,,,,,,
